200	39.3451
400	36.3344
600	30.9516
800	27.9849
1000	28.7508
1200	24.8175
1400	24.5687
1600	20.8288
1800	19.5852
2000	18.6015
2200	15.8669
2400	14.635
2600	14.8059
2800	12.1908
3000	9.8538
3200	11.6113
3400	9.25132
3600	7.03
3800	8.77225
4000	7.46889
4200	6.17036
4400	5.67129
4600	6.90115
4800	6.97081
5000	5.43359
5200	4.93986
5400	2.87829
5600	5.01198
5800	6.31188
6000	3.77094
