-2048,0.228876,-0.917971
-2047.5,0.683101,-0.871923
-2047,1.34941,-0.116276
-2046.5,0.5659,0.760501
-2046,-0.0598225,0.497418
-2045.5,-0.0642628,0.217801
-2045,-0.029983,0.0943931
-2044.5,-0.00214068,0.131369
-2044,-0.102633,0.124379
-2043.5,-0.101113,0.0779756
-2043,-0.0853176,-0.0571024
-2042.5,0.02921,0.0210209
-2042,-0.0809071,0.0349249
-2041.5,-0.0598729,-0.0438192
-2041,0.00127383,-0.0624048
-2040.5,0.0195797,-0.0335399
-2040,0.0342595,-0.0189688
-2039.5,-0.0186968,0.0174982
-2039,-0.0543432,-0.0618904
-2038.5,0.0418039,-0.101628
-2038,0.0886942,-0.0783563
-2037.5,0.151764,0.0109085
-2037,0.0834509,0.0640844
-2036.5,0.0722779,0.11838
-2036,0.0342002,0.122001
-2035.5,-0.0579416,0.137562
-2035,-0.165999,0.119483
-2034.5,-0.156681,-0.139429
-2034,-0.0129417,-0.114268
-2033.5,0.012076,-0.0890073
-2033,0.0216621,-0.0790621
-2032.5,0.0643248,-0.101366
-2032,0.196994,-0.0601877
-2031.5,0.130774,0.0827522
-2031,0.0287238,0.067761
-2030.5,0.0119287,0.0552986
-2030,0.016063,-0.0388795
-2029.5,0.0540394,0.00870301
-2029,0.0969792,0.0152197
-2028.5,0.110421,0.0217774
-2028,0.142596,0.123419
-2027.5,0.0260294,0.168883
-2027,-0.0228334,0.0868104
-2026.5,0.0494836,0.148459
-2026,-0.0940857,0.17742
-2025.5,-0.0604103,0.0759881
-2025,-0.142769,0.104899
-2024.5,-0.136088,-0.0682904
-2024,-0.0314805,-0.0454255
-2023.5,0.0839254,0.00532538
-2023,-0.11376,0.135565
-2022.5,-0.117444,-0.0508684
-2022,-0.0581454,-0.0759162
-2021.5,0.0140517,-0.0823751
-2021,0.0459664,0.00222791
-2020.5,0.0369579,-0.0326492
-2020,0.0613957,0.0541333
-2019.5,-0.0335998,0.0302909
-2019,0.0811283,0.0207705
-2018.5,-0.00232734,0.106739
-2018,0.00418242,-0.00878116
-2017.5,0.0139203,0.137725
-2017,-0.145008,0.148655
-2016.5,-0.148213,-0.0417033
-2016,-0.0308388,-0.0922034
-2015.5,0.0668083,0.0118093
-2015,-0.0439549,0.0699531
-2014.5,-0.0352792,0.0394922
-2014,-0.108114,0.0023133
-2013.5,-0.0320296,-0.0193348
-2013,-0.113567,-0.0507194
-2012.5,0.0122412,-0.0424168
-2012,0.00846985,-0.0615901
-2011.5,0.0876276,-0.00743886
-2011,0.0171297,0.127559
-2010.5,-0.11957,0.00223628
-2010,-0.035492,0.0302048
-2009.5,-0.0725057,0.0185711
-2009,-0.138001,-0.0196539
-2008.5,-0.0900096,-0.099926
-2008,-0.0481502,-0.163015
-2007.5,0.0707542,-0.115581
-2007,0.0311569,-0.0545532
-2006.5,0.0958937,-0.0326684
-2006,0.023934,0.00282348
-2005.5,0.0374599,-0.0442562
-2005,0.0717619,-0.00175721
-2004.5,-0.000316082,0.0196144
-2004,-0.0418059,0.0106231
-2003.5,-0.00777464,-0.0657353
-2003,0.0156256,-0.0651047
-2002.5,0.10619,-0.102171
