200	25.9899
400	27.4761
600	23.3453
800	20.4621
1000	19.4523
1200	17.1777
1400	17.8556
1600	15.4681
1800	15.2588
2000	13.9345
2200	12.6823
2400	9.83106
2600	10.9726
2800	8.83166
3000	8.57762
3200	8.24668
3400	5.25276
3600	6.77286
3800	5.34358
4000	5.78464
4200	6.89339
4400	4.91887
4600	4.42928
4800	4.2541
5000	2.68711
5200	3.44834
5400	4.50351
5600	3.40012
5800	2.16284
6000	2.73842
