200	30.3604
400	30.4902
600	25.1771
800	24.2508
1000	23.0156
1200	20.3059
1400	19.8304
1600	17.0506
1800	16.0242
2000	14.9732
2200	13.0033
2400	11.9387
2600	11.4144
2800	9.30216
3000	9.96864
3200	8.38389
3400	8.59804
3600	6.21893
3800	7.30442
4000	6.20407
4200	6.77008
4400	4.35143
4600	3.89856
4800	4.15195
5000	3.90472
5200	2.72077
5400	3.22684
5600	3.05234
5800	3.00797
6000	2.832
