-5000,25.4332,-11.3236
-4997.56,23.588,-15.069
-4995.12,21.726,-17.8702
-4992.68,19.8867,-19.1318
-4990.23,17.8602,-18.6241
-4987.79,15.282,-16.4175
-4985.35,11.8006,-12.6321
-4982.91,7.24925,-7.12485
-4980.47,1.75349,0.708348
-4978.03,-4.26517,11.8766
-4975.59,-10.195,27.4462
-4973.14,-15.4004,47.9937
-4970.7,-19.3976,73.0647
-4968.26,-21.9779,100.861
-4965.82,-23.2462,128.332
-4963.38,-23.5793,151.698
-4960.94,-23.524,167.279
-4958.5,-23.6745,172.39
-4956.05,-24.5553,166.022
-4953.61,-26.5324,149.087
-4951.17,-29.7519,124.176
-4948.73,-34.1094,94.8978
-4946.29,-39.251,65.0268
-4943.85,-44.6093,37.7225
-4941.41,-49.4821,15.0262
-4938.96,-53.1501,-2.26118
-4936.52,-55.0163,-14.359
-4934.08,-54.7339,-22.0894
-4931.64,-52.2856,-26.4456
-4929.2,-47.9845,-28.2991
-4926.76,-42.3924,-28.3121
-4924.32,-36.1765,-27.0263
-4921.88,-29.9523,-25.0269
-4919.43,-24.1636,-23.0634
-4916.99,-19.0386,-22.0374
-4914.55,-14.6314,-22.8441
-4912.11,-10.921,-26.1175
-4909.67,-7.92024,-31.9802
-4907.23,-5.74204,-39.9023
-4904.79,-4.58738,-48.7355
-4902.34,-4.65706,-56.9288
-4899.9,-6.02048,-62.8721
-4897.46,-8.49803,-65.272
-4895.02,-11.6142,-63.4585
-4892.58,-14.6512,-57.5423
-4890.14,-16.801,-48.3936
-4887.7,-17.3749,-37.4524
-4885.25,-16.0033,-26.4297
-4882.81,-12.7682,-16.9704
-4880.37,-8.21608,-10.3555
-4877.93,-3.25234,-7.2975
-4875.49,1.06221,-7.86212
-4873.05,3.7498,-11.5197
-4870.61,4.12963,-17.3031
-4868.16,1.95122,-24.0301
-4865.72,-2.58392,-30.5416
-4863.28,-8.90578,-35.9027
-4860.84,-16.2365,-39.5281
-4858.4,-23.7775,-41.2076
-4855.96,-30.8686,-41.039
-4853.52,-37.08,-39.2939
-4851.07,-42.2145,-36.2669
-4848.63,-46.2315,-32.1542
-4846.19,-49.1254,-27.0065
-4843.75,-50.8107,-20.7655
-4841.31,-51.064,-13.372
-4838.87,-49.5579,-4.89989
-4836.43,-45.9876,4.33722
-4833.98,-40.256,13.7532
-4831.54,-32.6521,22.5536
-4829.1,-23.9448,29.8831
-4826.66,-15.3325,35.0137
-4824.22,-8.22838,37.5133
-4821.78,-3.92471,37.3397
-4819.34,-3.22286,34.8316
-4816.89,-6.15421,30.5984
-4814.45,-11.899,25.3509
-4812.01,-18.9598,19.7215
-4809.57,-25.5597,14.1363
-4807.13,-30.1623,8.76463
-4804.69,-31.9462,3.55477
-4802.25,-31.0737,-1.67248
-4799.8,-28.6479,-7.10943
-4797.36,-26.3548,-12.8676
-4794.92,-25.8935,-18.9271
-4792.48,-28.3819,-25.1354
-4790.04,-33.937,-31.244
-4787.6,-41.585,-36.9651
-4785.16,-49.5342,-42.0307
-4782.71,-55.7297,-46.2446
-4780.27,-58.4993,-49.5267
-4777.83,-57.0742,-51.9414
-4775.39,-51.8065,-53.706
-4772.95,-44.0179,-55.1649
-4770.51,-35.541,-56.7215
-4768.07,-28.1225,-58.7283
-4765.63,-22.8994,-61.3587
-4763.18,-20.1213,-64.5002
-4760.74,-19.1954,-67.714
-4758.3,-19.01,-70.2965
-4755.86,-18.3947,-71.4423
-4753.42,-16.5391,-70.4713
-4750.98,-13.2257,-67.0483
-4748.54,-8.81802,-61.3148
-4746.09,-4.04436,-53.879
-4743.65,0.30353,-45.6523
-4741.21,3.62563,-37.5843
-4738.77,5.62554,-30.3841
-4736.33,6.26144,-24.3291
-4733.89,5.59575,-19.2268
-4731.45,3.64717,-14.5398
-4729,0.339132,-9.61948
-4726.56,-4.41445,-3.95264
-4724.12,-10.5234,2.67258
-4721.68,-17.5312,10.136
-4719.24,-24.5312,18.0832
-4716.8,-30.2661,26.0865
-4714.36,-33.4127,33.7784
-4711.91,-32.9721,40.89
-4709.47,-28.6315,47.1811
