200	35.7864
400	30.0666
600	20.4433
800	20.2994
1000	15.5331
1200	13.426
1400	11.2181
1600	11.0861
1800	10.3339
2000	8.43907
2200	7.95308
2400	4.98437
2600	5.72874
2800	4.24744
3000	3.79286
3200	3.50125
3400	1.06209
3600	3.40082
3800	3.63678
4000	0.248571
4200	2.53238
4400	1.3601
4600	0.86298
4800	0.886387
5000	2.16567
5200	-0.657772
5400	1.2035
5600	1.4885
5800	0.690504
6000	1.10834
