-4096,-0.0207777,0.00329087
-4095.5,-0.0139997,0.0354288
-4095,0.00700991,-0.0364059
-4094.5,-0.029553,-0.0154056
-4094,-0.0407407,-0.0326583
-4093.5,0.0276171,-0.0252313
-4093,-0.024877,-0.0602095
-4092.5,0.0168366,-0.00392217
-4092,0.00716158,-0.0225568
-4091.5,0.0195401,0.0166186
-4091,-0.010252,0.00686831
-4090.5,0.0659347,-0.00619704
-4090,-0.0576185,0.0458897
-4089.5,-0.0158969,-0.033757
-4089,0.00593597,0.0367491
-4088.5,0.0428939,-0.00148956
-4088,0.0677205,0.010639
-4087.5,0.017323,-0.0711427
-4087,0.0609732,0.065218
-4086.5,-0.0189016,0.0464833
-4086,-0.0767139,-0.00342472
-4085.5,0.0502258,-0.032316
-4085,0.00646679,-0.0552071
-4084.5,0.0387194,0.0109382
-4084,0.0551342,-0.00984514
-4083.5,0.0417211,-0.025395
-4083,-0.0437735,0.00664358
-4082.5,0.106278,0.048262
-4082,0.0633585,0.0614527
-4081.5,-0.0240271,-0.0252292
-4081,-0.000211542,-0.0361848
-4080.5,-0.00691528,-0.00250872
-4080,-0.0453562,-0.00668754
-4079.5,0.0275287,-0.022489
-4079,0.056022,-0.0178495
-4078.5,-0.0138538,-0.00248211
-4078,-0.0107361,-0.0242651
-4077.5,0.0316665,-0.0138967
-4077,0.0158086,-0.0722716
-4076.5,-0.0530646,-0.00980216
-4076,0.01783,-0.0590546
-4075.5,0.0215906,-0.00672864
-4075,0.0360507,0.0024625
-4074.5,0.0228076,-0.0260586
-4074,0.0230001,-0.0576996
-4073.5,0.0808331,-0.0510777
-4073,0.0374568,-0.060078
-4072.5,0.0654829,-0.0367892
-4072,0.0399312,-0.0124915
-4071.5,-0.0118191,0.0293973
-4071,0.0461255,0.0353079
-4070.5,0.0345952,-0.0614581
-4070,0.135076,-0.028879
-4069.5,-0.0828621,-0.0540693
-4069,0.0338056,-0.10218
-4068.5,0.0210139,-0.0110221
-4068,-0.0297658,0.061718
-4067.5,-0.000789721,-0.0249159
-4067,0.0145679,0.0394537
-4066.5,0.0216877,-0.036139
-4066,0.0484894,-0.00610228
-4065.5,-0.00903339,0.0142817
-4065,0.0620026,-0.0598317
-4064.5,-0.000418725,0.00548963
-4064,-0.0677421,0.115971
-4063.5,-0.00403298,-0.0368673
-4063,0.038921,-0.0704319
-4062.5,0.00527368,-0.0337295
-4062,0.0434348,-0.0620508
-4061.5,0.0467752,-0.0128721
-4061,0.023315,0.00206581
-4060.5,0.00565818,-0.0386008
-4060,-0.0315611,0.0125631
-4059.5,0.0590876,-0.0567302
-4059,-0.00918312,0.0123702
-4058.5,0.00606577,0.0493092
-4058,0.0463966,0.0482449
-4057.5,0.0295382,0.0012299
-4057,0.0519824,0.00658693
-4056.5,0.0217461,0.0381429
-4056,0.0912305,-0.00152241
-4055.5,0.0211383,-0.0212114
-4055,-0.0218758,-0.0623206
-4054.5,-0.0494485,-0.0163969
-4054,-0.0375131,0.0323826
-4053.5,0.0559651,0.0302344
-4053,0.027604,0.0263621
-4052.5,-0.063359,-0.0395954
-4052,0.033443,-0.034606
-4051.5,0.0362386,0.0243014
-4051,-0.000346857,0.0435719
-4050.5,0.115777,0.0313483
-4050,0.000977617,-0.057264
-4049.5,0.0346281,0.00515134
-4049,0.0251717,-0.0136942
-4048.5,-0.0254777,0.0240779
-4048,0.050897,-0.00728663
-4047.5,0.00549928,-0.0512179
-4047,0.030199,-0.0342095
-4046.5,0.0497954,-0.0160431
-4046,0.0218969,0.0516821
-4045.5,-0.000781546,0.0574923
-4045,-0.0242696,-0.0115274
-4044.5,0.0324702,0.020714
-4044,0.0189316,-0.0762917
-4043.5,0.0275649,0.0411553
-4043,-0.0532771,-0.00129236
-4042.5,-0.0238751,-0.0295363
-4042,0.0109613,-0.0614966
-4041.5,0.0404023,0.0657034
-4041,-0.0547024,0.00586814
-4040.5,-0.00929249,-0.0530429
-4040,0.021011,0.0456699
-4039.5,0.0128898,0.00493373
-4039,0.156704,-0.131852
-4038.5,0.0053926,-0.00835379
-4038,0.0532615,-0.0294731
-4037.5,-0.0266253,-0.0297543
-4037,0.0267699,-0.0282863
-4036.5,-0.0231411,-0.0100754
-4036,0.00346256,0.0706827
-4035.5,-0.0672184,-0.0554248
-4035,0.096153,-0.0131499
-4034.5,0.00425733,0.0355864
-4034,0.0756053,0.0261921
-4033.5,-0.0145128,-0.0309043
-4033,0.0741797,-0.0507512
-4032.5,-0.000924544,-0.0232263
-4032,0.0236003,0.0118574
-4031.5,0.045131,0.0137554
-4031,0.00994445,-0.060377
-4030.5,-0.065098,-0.0344812
-4030,0.040446,-0.0686248
-4029.5,0.0280554,0.0287597
-4029,0.00581122,0.00252944
-4028.5,0.0408419,0.0240459
-4028,-0.0153106,0.063576
-4027.5,-0.0524075,0.0523052
-4027,0.00722642,-0.0166033
-4026.5,0.033777,-0.0186054
-4026,-0.00607729,0.0411852
-4025.5,0.094142,-0.00932204
-4025,0.0615047,0.0150274
-4024.5,-0.00461569,-0.0908585
-4024,0.0221703,0.0363415
-4023.5,0.0337267,-0.040627
-4023,0.0579661,0.033573
-4022.5,0.00142984,0.0168834
-4022,-0.0319319,0.0107652
-4021.5,0.0438531,-0.029239
-4021,0.00802835,0.0296953
-4020.5,0.0377997,0.0071308
-4020,0.0426015,0.0278035
-4019.5,0.0528478,0.0115177
