200	21.6806
400	23.7392
600	19.3549
800	19.4459
1000	14.6832
1200	14.804
1400	11.6635
1600	10.4014
1800	11.5218
2000	12.3357
2200	10.3162
2400	8.86236
2600	7.72585
2800	9.0395
3000	8.65637
3200	4.6552
3400	4.04209
3600	5.79067
3800	4.27523
4000	4.50539
4200	3.51727
4400	3.67408
4600	3.39142
4800	3.75361
5000	4.53367
5200	2.99209
5400	3.54329
5600	2.28715
5800	1.52718
6000	3.58176
