100	22.0704
200	19.1146
300	15.1285
400	12.4307
500	12.1087
600	9.27948
700	8.95273
800	7.37387
900	8.05463
1000	6.77346
1100	4.43677
1200	5.15579
1300	4.86665
1400	4.29459
1500	3.39084
1600	2.31311
1700	3.18005
1800	2.97697
1900	2.19026
2000	1.86569
2100	2.7616
2200	1.39796
2300	0.181569
2400	1.54185
2500	0.275972
2600	1.4004
2700	0.364229
2800	0.501494
2900	1.15888
3000	1.0152
