-10000,59.2522,-28.8992
-9995.12,59.6835,-27.6054
-9990.23,59.6117,-26.4569
-9985.35,58.8346,-25.7319
-9980.47,57.2076,-25.6914
-9975.59,54.7475,-26.5705
-9970.7,51.7093,-28.5405
-9965.82,48.6004,-31.6505
-9960.94,46.0991,-35.7611
-9956.05,44.8773,-40.506
-9951.17,45.3722,-45.3006
-9946.29,47.5667,-49.4159
-9941.41,50.867,-52.0989
-9936.52,54.136,-52.7156
-9931.64,55.9096,-50.8674
-9926.76,54.7576,-46.4476
-9921.88,49.6999,-39.6199
-9916.99,40.5549,-30.732
-9912.11,28.1041,-20.2069
-9907.23,14.0022,-8.46083
-9902.34,0.437766,4.11065
-9897.46,-10.372,17.0702
-9892.58,-16.7138,29.8304
-9887.7,-17.7878,41.5608
-9882.81,-13.8785,51.177
-9877.93,-6.24543,57.4561
-9873.05,3.22074,59.2758
-9868.16,12.4707,55.9207
-9863.28,19.7583,47.3608
-9858.4,23.9709,34.4021
-9853.52,24.766,18.6389
-9848.63,22.509,2.20059
-9843.75,18.0684,-12.6518
-9838.87,12.5483,-23.9722
-9833.98,7.03085,-30.4964
-9829.1,2.38108,-31.8383
-9824.22,-0.870022,-28.4778
-9819.34,-2.56839,-21.5682
-9814.45,-2.9182,-12.6402
-9809.57,-2.40916,-3.30219
-9804.69,-1.69687,4.99345
-9799.8,-1.44248,11.0748
-9794.92,-2.13561,14.0859
-9790.04,-3.94421,13.4753
-9785.16,-6.64125,8.99117
-9780.27,-9.64977,0.713889
-9775.39,-12.214,-10.8811
-9770.51,-13.656,-24.8709
-9765.63,-13.6351,-39.899
-9760.74,-12.3133,-54.3003
-9755.86,-10.3477,-66.3432
-9750.98,-8.69084,-74.5514
-9746.09,-8.25225,-78.021
-9741.21,-9.5314,-76.6396
-9736.33,-12.3591,-71.1274
-9731.45,-15.8538,-62.8667
-9726.56,-18.6242,-53.5493
-9721.68,-19.172,-44.7338
-9716.8,-16.3593,-37.4375
-9711.91,-9.79258,-31.8847
-9707.03,0.0112906,-27.5001
-9702.15,11.7289,-23.1545
-9697.27,23.5716,-17.6001
-9692.38,33.7494,-9.96377
-9687.5,40.9095,-0.141497
-9682.62,44.4193,11.0403
-9677.73,44.4219,21.9658
-9672.85,41.6715,30.6476
-9667.97,37.2265,35.3071
-9663.09,32.111,34.9448
-9658.2,27.0505,29.7173
-9653.32,22.3506,20.9942
-9648.44,17.9307,11.0603
-9643.55,13.4722,2.53651
-9638.67,8.62147,-2.31919
-9633.79,3.17367,-2.22566
-9628.91,-2.80927,2.76499
-9624.02,-8.96921,11.2725
-9619.14,-14.7074,20.9448
-9614.26,-19.3029,29.0591
-9609.38,-22.0645,33.1945
-9604.49,-22.488,31.7945
-9599.61,-20.391,24.4871
-9594.73,-16.0002,12.1028
-9589.84,-9.97133,-3.5759
-9584.96,-3.32557,-20.2397
-9580.08,2.69786,-35.5293
-9575.2,6.85559,-47.4531
-9570.31,8.14105,-54.6725
-9565.43,6.00105,-56.6347
-9560.55,0.471426,-53.5635
-9555.66,-7.80916,-46.3462
-9550.78,-17.7194,-36.3508
-9545.9,-27.8875,-25.2014
-9541.02,-36.9792,-14.5345
-9536.13,-43.9731,-5.75169
-9531.25,-48.3496,0.200825
-9526.37,-50.1496,2.99099
-9521.48,-49.8874,2.96095
-9516.6,-48.347,1.05855
-9511.72,-46.3175,-1.35908
-9506.84,-44.3409,-2.82078
-9501.95,-42.5411,-2.07491
-9497.07,-40.5814,1.61667
-9492.19,-37.7612,8.29541
-9487.3,-33.2289,17.2804
-9482.42,-26.2565,27.3102
-9477.54,-16.4992,36.8186
-9472.66,-4.17233,44.2775
-9467.77,9.91022,48.5283
-9462.89,24.4509,49.0208
-9458.01,37.9143,45.9088
-9453.13,48.8452,39.9803
-9448.24,56.1741,32.4458
-9443.36,59.4347,24.6351
-9438.48,58.8327,17.6841
-9433.59,55.1542,12.2872
-9428.71,49.5433,8.57991
-9423.83,43.2168,6.18214
-9418.95,37.1974,4.38519
-9414.06,32.1368,2.42894
-9409.18,28.2629,-0.218488
-9404.3,25.4465,-3.66031
-9399.41,23.3412,-7.52148
-9394.53,21.5319,-11.0624
-9389.65,19.6455,-13.4223
-9384.77,17.3876,-13.9157
-9379.88,14.5224,-12.279
-9375,10.8329,-8.78428
-9370.12,6.10386,-4.17939
-9365.23,0.160253,0.527616
-9360.35,-7.04151,4.36672
-9355.47,-15.3058,6.68898
-9350.59,-24.1299,7.33042
-9345.7,-32.7196,6.61582
-9340.82,-40.113,5.19987
-9335.94,-45.3903,3.80852
-9331.05,-47.9,2.98221
-9326.17,-47.4451,2.90981
-9321.29,-44.3404,3.40791
-9316.41,-39.3374,4.04434
-9311.52,-33.4269,4.34837
-9306.64,-27.5868,4.01493
-9301.76,-22.556,3.02021
-9296.88,-18.7038,1.60105
-9291.99,-16.0266,0.108334
-9287.11,-14.2575,-1.20171
-9282.23,-13.0361,-2.34475
-9277.34,-12.0701,-3.67069
-9272.46,-11.2295,-5.77011
-9267.58,-10.5483,-9.24616
-9262.7,-10.1463,-14.4301
-9257.81,-10.1135,-21.1523
-9252.93,-10.4148,-28.664
-9248.05,-10.8562,-35.7616
-9243.16,-11.1289,-41.0913
-9238.28,-10.9137,-43.5422
-9233.4,-10.0055,-42.6001
-9228.52,-8.40626,-38.5372
-9223.63,-6.34921,-32.3627
-9218.75,-4.24382,-25.5415
-9213.87,-2.55674,-19.5631
-9208.98,-1.66917,-15.5022
-9204.1,-1.75813,-13.7128
-9199.22,-2.74103,-13.7575
-9194.34,-4.29897,-14.5936
-9189.45,-5.97071,-14.9493
-9184.57,-7.28405,-13.7615
-9179.69,-7.8831,-10.5269
-9174.8,-7.6133,-5.45158
-9169.92,-6.54094,0.64137
