100	41.5262
200	35.7043
300	26.6236
400	22.4013
500	21.0505
600	16.0676
700	14.7137
800	10.8482
900	9.67124
1000	7.05843
1100	5.32465
1200	5.31499
1300	3.99144
1400	4.34961
1500	3.91627
1600	4.55484
1700	2.77304
1800	0.727032
1900	3.91589
2000	1.60526
2100	1.54045
2200	1.35913
2300	0.439062
2400	0.0610324
2500	1.47792
2600	0.768835
2700	1.76774
2800	1.57926
2900	2.25816
3000	1.0148
