-5461.33,0.241159
-5460.67,0.0736618
-5460,0.0282829
-5459.33,0.0416739
-5458.67,0.0535325
-5458,0.0694845
-5457.33,0.0277359
-5456.67,0.0475406
-5456,0.0412429
-5455.33,0.0993162
-5454.67,0.0840012
-5454,0.0990779
-5453.33,0.0700637
-5452.67,0.113163
-5452,0.0637202
-5451.33,0.07118
-5450.67,0.0595469
-5450,0.101681
-5449.33,0.0802368
-5448.67,0.068875
-5448,0.0652477
-5447.33,0.119883
-5446.67,0.050691
-5446,0.116644
-5445.33,0.0754606
-5444.67,0.121834
-5444,0.0642174
-5443.33,0.065641
-5442.67,0.0892567
-5442,0.105022
-5441.33,0.0410313
-5440.67,0.0375239
-5440,0.0358297
-5439.33,0.0793372
-5438.67,0.101098
-5438,0.10712
-5437.33,0.140545
-5436.67,0.0808556
-5436,0.0693115
-5435.33,0.0981855
-5434.67,0.0387801
-5434,0.0230396
-5433.33,0.0918246
-5432.67,0.0877116
-5432,0.0312408
-5431.33,0.102939
-5430.67,0.0545439
-5430,0.0501992
-5429.33,0.0436292
-5428.67,0.0439338
-5428,0.0442326
-5427.33,0.0540636
-5426.67,0.0292666
-5426,0.0437159
-5425.33,0.0643244
-5424.67,0.0878268
-5424,0.0230841
-5423.33,0.0637631
-5422.67,0.0652634
-5422,0.0403207
-5421.33,0.0371088
-5420.67,0.0185908
-5420,0.0877536
-5419.33,0.113038
-5418.67,0.0554296
-5418,0.0538825
-5417.33,0.143036
-5416.67,0.0840665
-5416,0.0401252
-5415.33,0.0792638
-5414.67,0.045771
-5414,0.0720304
-5413.33,0.0433527
-5412.67,0.0555015
-5412,0.0401058
-5411.33,0.115816
-5410.67,0.110654
-5410,0.0925247
-5409.33,0.0893866
-5408.67,0.0824851
-5408,0.095314
-5407.33,0.0704191
-5406.67,0.0507003
-5406,0.040052
-5405.33,0.0520813
-5404.67,0.0362472
-5404,0.0731443
-5403.33,0.15533
-5402.67,0.121139
-5402,0.0189702
-5401.33,0.0777407
-5400.67,0.0541389
-5400,0.0687977
-5399.33,0.124917
-5398.67,0.139843
-5398,0.00778791
-5397.33,0.0415179
-5396.67,0.0880746
-5396,0.026734
-5395.33,0.0701556
-5394.67,0.0316957
-5394,0.0594566
-5393.33,0.115287
-5392.67,0.113728
-5392,0.00573109
-5391.33,0.0722329
-5390.67,0.0470952
-5390,0.0479205
-5389.33,0.0348397
-5388.67,0.154727
-5388,0.16149
-5387.33,0.0359284
-5386.67,0.0651718
-5386,0.0827603
-5385.33,0.0438361
-5384.67,0.0126014
-5384,0.0207358
-5383.33,0.103841
-5382.67,0.0881685
-5382,0.0423512
-5381.33,0.103988
-5380.67,0.0706734
-5380,0.124398
-5379.33,0.0343371
-5378.67,0.0925091
-5378,0.0523542
-5377.33,0.0620541
-5376.67,0.0863344
-5376,0.0415603
-5375.33,0.0584784
-5374.67,0.0971011
-5374,0.0208408
-5373.33,0.0677686
-5372.67,0.0645548
-5372,0.0662939
-5371.33,0.0618115
-5370.67,0.0596147
-5370,0.107667
-5369.33,0.0332772
-5368.67,0.0297635
-5368,0.025671
-5367.33,0.108374
-5366.67,0.0705028
-5366,0.0952061
-5365.33,0.127209
-5364.67,0.153552
-5364,0.022286
-5363.33,0.130734
-5362.67,0.0759712
-5362,0.0334828
-5361.33,0.04436
-5360.67,0.0628799
-5360,0.0955566
-5359.33,0.034629
-5358.67,0.18126
-5358,0.0777966
-5357.33,0.116099
-5356.67,0.0065326
-5356,0.111706
-5355.33,0.0694709
-5354.67,0.0510642
-5354,0.141708
-5353.33,0.12964
-5352.67,0.0748123
-5352,0.0899384
-5351.33,0.0867417
-5350.67,0.0943153
-5350,0.0580226
-5349.33,0.0796113
-5348.67,0.0338382
-5348,0.0884594
-5347.33,0.0594192
-5346.67,0.107863
-5346,0.117866
-5345.33,0.0904911
-5344.67,0.0872195
-5344,0.0640582
-5343.33,0.04508
-5342.67,0.0444142
-5342,0.0216233
-5341.33,0.0951935
-5340.67,0.101801
-5340,0.0617792
-5339.33,0.0763056
-5338.67,0.0541262
-5338,0.0719585
-5337.33,0.0545207
-5336.67,0.102297
-5336,0.0081529
-5335.33,0.14733
-5334.67,0.0789466
-5334,0.106524
-5333.33,0.0302304
-5332.67,0.0655517
-5332,0.0352414
-5331.33,0.0576402
-5330.67,0.106373
-5330,0.067587
-5329.33,0.0970815
-5328.67,0.0233616
-5328,0.0932298
-5327.33,0.13735
-5326.67,0.0212888
-5326,0.120555
-5325.33,0.0545346
-5324.67,0.0541235
-5324,0.11629
-5323.33,0.0757999
-5322.67,0.146364
-5322,0.099356
-5321.33,0.036059
-5320.67,0.104779
-5320,0.0559806
-5319.33,0.0599913
-5318.67,0.153628
-5318,0.0513376
-5317.33,0.0260647
-5316.67,0.0341471
-5316,0.0383429
-5315.33,0.0475998
-5314.67,0.0681295
-5314,0.0792179
-5313.33,0.0737663
-5312.67,0.0859997
-5312,0.1064
-5311.33,0.0678003
-5310.67,0.0723855
-5310,0.0353973
-5309.33,0.0395445
-5308.67,0.0717045
-5308,0.0830726
-5307.33,0.0339886
-5306.67,0.0828029
-5306,0.0466285
-5305.33,0.0860315
-5304.67,0.113665
-5304,0.0536264
-5303.33,0.0843095
-5302.67,0.107546
-5302,0.0501298
