200	31.3767
400	18.7853
600	15.7029
800	12.1792
1000	14.4811
1200	12.9719
1400	9.51314
1600	7.5352
1800	8.19603
2000	5.78189
2200	5.99227
2400	6.1205
2600	4.96816
2800	6.22089
3000	4.34906
3200	4.71847
3400	4.86075
3600	4.02258
3800	3.24761
4000	3.58902
4200	2.84705
4400	3.52813
4600	3.18247
4800	2.37878
5000	2.64674
5200	2.5259
5400	1.53827
5600	1.3319
5800	1.45749
6000	-0.10429
